experiment,condition_name,run,time_s,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,estimate_z_m,valid_estimate,localization_error_m,active_rays,contributing_uavs,mean_observation_age_s,max_observation_age_s,mean_residual_m,max_residual_m,gated_rejected_observations,condition_number,geometry_quality,packet_loss_count,duplicate_count,out_of_order_count,stale_rejected_count,condition,method
ideal_baseline,ideal,0,1.9999999999999998,0.0,0.0,0.0,-0.156637481935324,-0.25497041448910635,0.3408736334009241,True,0.4535857658257512,24,4,0.49999999999999983,0.9999999999999998,1.5573373195713787,4.208363104688452,0,1.6692610491997903,0.00015003675996002052,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,2.1999999999999997,0.0,0.0,0.0,-0.25756325477790715,0.06626619433950291,0.4408094119995555,True,0.514823247757348,24,4,0.49999999999999983,0.9999999999999998,1.7713824098752895,3.996863037030404,0,1.665781158266129,0.00015003675996002052,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,2.4,0.0,0.0,0.0,-0.558924538532166,0.021160911888007436,0.4617872657197431,True,0.7253219304186543,24,4,0.5000000000000001,1.0,1.8365937256046656,3.898622654766635,0,1.6719873969384562,0.00024693995975692514,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,2.6,0.0,0.0,0.0,-1.0356685290835497,-0.0880520334626396,0.5052878298102,True,1.1557154726338532,20,4,0.4000000000000002,0.8000000000000003,1.9480393356469086,3.7884071595521704,0,1.682837195140858,0.0026667453031307574,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,2.8000000000000003,0.0,0.0,0.0,-0.9605531154057452,0.34876377268335096,0.5667806958873239,True,1.1685627128582043,20,4,0.40000000000000036,0.8000000000000005,1.8541358509571093,3.618037222036044,0,1.6855561724089352,0.0026052171470176216,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,3.0000000000000004,0.0,0.0,0.0,-1.1240708940962165,0.1516554241419269,0.261707775621592,True,1.1640557127761268,20,4,0.40000000000000036,0.8000000000000007,1.9200355485662002,5.335355490973976,0,1.6733646631906367,0.0026052171470176216,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,3.2000000000000006,0.0,0.0,0.0,-1.040152422792976,-0.3983901466174758,-0.10823578669760703,True,1.1190829983008594,20,4,0.40000000000000036,0.8000000000000007,2.120683043775916,5.156739800225198,0,1.6706760571495973,0.0024226676776295097,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,3.400000000000001,0.0,0.0,0.0,-0.5341578993034687,-0.11152614401295662,-0.08150375173661473,True,0.5517296473217993,20,4,0.40000000000000036,0.8000000000000007,2.1260452293212357,5.6694944141578745,0,1.6689850991416828,0.0024226676776295097,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,3.600000000000001,0.0,0.0,0.0,-0.303541157960431,-0.13004902960421172,-0.13742913830105752,True,0.3576824747330063,20,4,0.40000000000000036,0.8000000000000007,2.1304311634186455,5.857864335877312,0,1.6772959231284996,0.0022747414780446926,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,3.800000000000001,0.0,0.0,0.0,-0.3439055677334936,-0.14190939132919544,-0.323819953956861,True,0.4932227462781323,20,4,0.40000000000000036,0.8000000000000007,1.9903145732579621,5.753984229678123,0,1.6819425960088197,0.0005234028736467341,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,4.000000000000001,0.0,0.0,0.0,0.07083994636631184,0.21425368340437081,-0.20418108837803117,True,0.3043236035945284,20,4,0.4,0.8000000000000003,1.7056271793527593,5.438277284134393,0,1.683054522865388,0.0005234028736467341,0,0,0,0,ideal,tro
ideal_baseline,ideal,0,4.200000000000001,0.0,0.0,0.0,-0.17207930100930455,0.20393677632852175,0.20292836181214624,True,0.3352333733429321,20,4,0.4000000000000001,0.8000000000000003,1.3113646572819435,3.340992279842823,0,1.7083906983560202,0.0005234028736467341,0,0,0,0,ideal,tro
